issue_id,timestamp,category,description,municipality,district,state,age_group,gender,origin,responsible_entity_id,responsible_entity_name,responsible_entity_level,description_length,description_words,has_verkehr_keywords,has_bildung_keywords,has_umwelt_keywords,has_gesundheit_keywords,hour,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,is_business_hours,is_morning,is_afternoon
ISS_20250613034257_6904,2023-10-20 07:22:00,Wirtschaft,"Die Baustelle in der Innenstadt dauert schon über ein Jahr und viele Geschäfte mussten bereits schließen. Wann wird endlich fertig gebaut, damit unsere lokalen Unternehmen wieder Kunden haben und nicht noch mehr Arbeitsplätze verloren gehen?",Butzbach,Stadt,Hessen,45-54,female,citizen,LAND_10_MW,Saarland - Ministerium für Wirtschaft,Land,241,35,False,False,False,False,7,4,20,42,10,4,False,False,True,False
ISS_20250613034044_5283,2023-12-11 02:58:00,Digitalisierung,"Das Online-Portal der Stadt für Anträge ist eine Katastrophe - ständig stürzt es ab und man muss alles neu eingeben. Warum kann ich meinen Personalausweis nicht einfach digital beantragen, wie es in anderen Städten längst möglich ist?",Bielefeld,Stadt,Nordrhein-Westfalen,45-54,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,234,37,False,False,False,False,2,0,11,50,12,4,False,False,False,False
ISS_20250613033939_6238,2025-01-07 20:57:00,Digitalisierung,"Die Online-Terminbuchung für den Bürgerservice funktioniert seit Wochen nicht richtig - ich kann keinen Termin für meinen Personalausweis buchen. Als berufstätiger Vater brauche ich dringend digitale Lösungen, die auch wirklich funktionieren.",Wettringen,Gemeinde,Nordrhein-Westfalen,45-54,male,migrant_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,242,31,False,False,False,False,20,1,7,2,1,1,False,False,False,False
ISS_20250613033730_2199,2023-03-08 19:23:00,Bildung,"In der Mittelschule fehlen seit Monaten Mathelehrer, deshalb fällt für meinen Sohn ständig Unterricht aus. Die Klassen werden zusammengelegt und die Kinder lernen nichts mehr richtig - das kann so nicht weitergehen!",Vilshofen an der Donau,Stadt,Bayern,35-44,male,citizen,LAND_08_BM,Baden-Württemberg - Ministerium für Bildung,Land,215,32,False,True,False,False,19,2,8,10,3,1,False,False,False,False
ISS_20250613034039_4783,2023-05-31 14:57:00,Wirtschaft,"Die hohen Gewerbesteuern in Ovelgönne machen es für junge Leute wie mich unmöglich, ein eigenes Geschäft zu eröffnen. Andere Gemeinden sind viel günstiger - so verliert unser Ort alle jungen Unternehmer an die Konkurrenz.",Ovelgönne,Gemeinde,Niedersachsen,18-24,male,citizen,LAND_05_FM,Nordrhein-Westfalen - Ministerium der Finanzen,Land,221,34,False,False,False,False,14,2,31,22,5,2,False,True,False,True
ISS_20250613033838_9314,2023-09-23 09:15:00,Digitalisierung,"Die Online-Terminbuchung für das Bürgerbüro ist seit Wochen außer Betrieb und am Telefon erreicht man niemanden. Für einen einfachen Meldezettel muss ich jetzt stundenlang anstehen, das kann doch nicht sein im Jahr 2024!",Bad Belzig,Stadt,Brandenburg,35-44,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,220,33,False,False,False,False,9,5,23,38,9,3,True,True,True,False
ISS_20250613033758_5084,2023-04-25 06:10:00,Sicherheit,"Die Straßenbeleuchtung in der Dorfstraße ist seit Wochen kaputt, dadurch ist der Gehweg abends völlig dunkel und gefährlich. Besonders für ältere Bewohner ist das ein Sicherheitsrisiko - bitte um schnelle Reparatur.",Remptendorf,Gemeinde,Thüringen,45-54,male,citizen,LAND_16_IM,Thüringen - Ministerium des Innern,Land,215,31,True,False,False,False,6,1,25,17,4,2,False,False,True,False
ISS_20250613034118_4760,2024-07-09 04:18:00,Gesundheit,"Die Wartezeit für einen Facharzttermin beim Orthopäden hier in Rothenburg ist unmöglich - über vier Monate für einen Termin! Meine Rückenschmerzen werden immer schlimmer, aber alle Praxen sind überlastet und nehmen keine neuen Patienten an.",Rothenburg ob der Tauber,Stadt,Bayern,45-54,female,citizen,LAND_16_SM,Thüringen - Ministerium für Soziales,Land,240,35,False,False,False,True,4,1,9,28,7,3,False,False,False,False
ISS_20250613033649_8208,2024-12-21 12:06:00,Bildung,"Die Heizung in der Grundschule Üchtelhausen ist seit drei Wochen kaputt und die Kinder frieren im Unterricht. Meine Tochter kommt jeden Tag durchgefroren nach Hause - das kann so nicht weitergehen, bitte reparieren Sie das endlich!",Üchtelhausen,Gemeinde,Bayern,45-54,male,citizen,LAND_07_BM,Rheinland-Pfalz - Ministerium für Bildung,Land,231,36,False,True,False,False,12,5,21,51,12,4,True,True,True,True
ISS_20250613033851_9641,2024-08-23 07:07:00,Digitalisierung,"Das Online-Portal der Stadt ist eine Katastrophe - ständig hängt es sich auf und man kann keine Termine buchen. Warum dauert es hier so lange, bis endlich mal vernünftige digitale Services angeboten werden wie in anderen Städten?",Sundern (Sauerland),Stadt,Nordrhein-Westfalen,45-54,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,229,37,False,False,False,False,7,4,23,34,8,3,False,False,True,False
ISS_20250613033854_1421,2024-03-21 11:05:00,Migration,"Die Bearbeitung meines Aufenthaltsantrags dauert bereits über sechs Monate ohne jede Rückmeldung vom Ausländeramt. Meine Familie und ich leben in ständiger Unsicherheit, weil wir nicht wissen, ob wir bleiben können oder arbeiten dürfen.",Rheinbach,Stadt,Nordrhein-Westfalen,45-54,male,migrant_non_eu,LAND_06_SM,Hessen - Ministerium für Soziales,Land,236,33,False,False,False,False,11,3,21,12,3,1,False,True,True,False
ISS_20250613033853_5850,2024-08-26 09:51:00,Sicherheit,"Die Straßenbeleuchtung am Weg vom Bahnhof zur Ortsmitte ist seit Wochen kaputt. Als junge Frau fühle ich mich abends sehr unsicher, wenn ich von der Arbeit heimkomme, weil der Weg komplett dunkel ist.",Walting,Gemeinde,Bayern,18-24,female,citizen,LAND_01_IM,Schleswig-Holstein - Ministerium des Innern,Land,200,33,True,False,False,False,9,0,26,35,8,3,False,True,True,False
ISS_20250613034254_7040,2024-07-28 15:43:00,Migration,"Die Sprachkurse für Migranten im Gemeindezentrum sind völlig überfüllt und chaotisch organisiert. Meine Nachbarin wartet seit Monaten auf einen Platz, während andere Kurse gleichzeitig leer stehen - das kann doch nicht sein.",Strasburg (Uckermark),Stadt,Mecklenburg-Vorpommern,35-44,male,citizen,LAND_07_SM,Rheinland-Pfalz - Ministerium für Soziales,Land,224,32,False,False,False,False,15,6,28,30,7,3,True,True,False,True
ISS_20250613033842_8003,2024-09-04 20:50:00,Sicherheit,"Der Fußweg vom Bahnhof zur Innenstadt ist abends völlig unbeleuchtet und ich fühle mich als junger Mann unsicher, wenn ich spät von der Arbeit komme. Bitte installieren Sie mehr Straßenlaternen für bessere Sicherheit.",Bad Boll,Gemeinde,Baden-Württemberg,18-24,male,citizen,LAND_04_IM,Bremen - Ministerium des Innern,Land,217,33,True,False,False,False,20,2,4,36,9,3,False,False,False,False
ISS_20250613034018_6988,2023-02-20 06:09:00,Umwelt,"Die illegale Müllentsorgung am Waldrand hinter dem Dorfteich nimmt überhand - dort werden regelmäßig Autoreifen, Elektroschrott und sogar Farbreste abgeladen. Das verschmutzt unser Grundwasser und ist eine Gefahr für die Kinder, die dort spielen.",Sülstorf,Gemeinde,Mecklenburg-Vorpommern,25-34,female,citizen,LAND_13_MW,Mecklenburg-Vorpommern - Ministerium für Wirtschaft,Land,246,34,False,False,True,False,6,0,20,8,2,1,False,False,True,False
ISS_20250613033851_3171,2024-02-28 21:38:00,Bildung,"Die Computer in der Berufsschule meines Sohnes sind völlig veraltet und funktionieren kaum noch. Wie sollen die Jugendlichen so digitale Kompetenzen lernen, wenn die Technik aus den 90er Jahren stammt?",Hannover,Stadt,Niedersachsen,55-64,female,migrant_eu,LAND_09_BM,Bayern - Ministerium für Bildung,Land,201,30,False,True,False,False,21,2,28,9,2,1,False,False,False,False
ISS_20250613034143_6848,2023-07-17 07:24:00,Bildung,"Meine Tochter besucht die 7. Klasse und braucht dringend Deutschförderung, aber es gibt keine freien Plätze in den Sprachkursen. Ohne bessere Deutschkenntnisse kann sie dem Unterricht nicht folgen und ihre Noten werden immer schlechter.",Harsewinkel,Stadt,Nordrhein-Westfalen,45-54,female,migrant_non_eu,LAND_10_BM,Saarland - Ministerium für Bildung,Land,236,34,False,True,False,False,7,0,17,29,7,3,False,False,True,False
ISS_20250613033742_7597,2024-04-21 14:54:00,Bildung,Die Heizung in der Sekundarschule meines Enkels ist seit drei Wochen kaputt. Die Kinder müssen mit Jacken im Unterricht sitzen und können sich nicht konzentrieren. Das ist unzumutbar bei diesen Temperaturen!,Gardelegen,Stadt,Sachsen-Anhalt,55-64,female,citizen,LAND_09_BM,Bayern - Ministerium für Bildung,Land,207,31,False,True,False,False,14,6,21,16,4,2,True,True,False,True
ISS_20250613033723_8614,2023-06-16 07:12:00,Bildung,"Die Turnhalle der örtlichen Grundschule ist seit drei Monaten wegen Wasserschäden gesperrt. Mein Sohn und seine Klasse müssen seitdem den Sportunterricht ausfallen lassen, obwohl Sport gerade für die Entwicklung der Kinder so wichtig ist.",Elmenhorst,Gemeinde,Schleswig-Holstein,45-54,male,citizen,LAND_03_BM,Niedersachsen - Ministerium für Bildung,Land,238,34,False,True,False,False,7,4,16,24,6,2,False,False,True,False
ISS_20250613033936_7178,2023-04-09 09:32:00,Umwelt,Die Mülltrennung in unserer Wohnanlage Am Wallgraben funktioniert nicht mehr - die Tonnen sind ständig überfüllt und der Müll liegt überall rum. Das zieht Ungeziefer an und ist unhygienisch für die Kinder hier.,Salzwedel,Stadt,Sachsen-Anhalt,55-64,female,citizen,LAND_07_UM,Rheinland-Pfalz - Ministerium für Umwelt,Land,210,33,False,False,True,False,9,6,9,14,4,2,True,True,True,False
ISS_20250613033705_4813,2024-10-26 04:06:00,Bildung,"In der örtlichen Grundschule fehlen seit Monaten zwei Lehrkräfte, wodurch mein Enkel oft nur vier Stunden Unterricht hat. Die Gemeinde muss endlich handeln, damit unsere Kinder eine ordentliche Bildung bekommen und nicht benachteiligt werden.",Fargau-Pratjau,Gemeinde,Schleswig-Holstein,55-64,male,citizen,LAND_04_BM,Bremen - Ministerium für Bildung,Land,242,34,False,True,False,False,4,5,26,43,10,4,True,False,False,False
ISS_20250613033958_3800,2025-05-30 23:09:00,Gesundheit,"Die Wartezeit beim Hausarzt in Husby ist unmöglich - drei Wochen für einen normalen Termin! Als Nicht-EU-Bürger wird man oft abgewiesen oder muss ewig warten, obwohl man Versicherung hat.",Husby,Gemeinde,Schleswig-Holstein,25-34,male,migrant_non_eu,LAND_04_GM,Bremen - Ministerium für Gesundheit,Land,187,29,False,False,False,True,23,4,30,22,5,2,False,False,False,False
ISS_20250613033815_8165,2024-04-05 05:27:00,Sicherheit,"Der Fußweg entlang der Twistetal-Radroute ist abends völlig unbeleuchtet und durch überhängende Äste kaum passierbar. Als Anwohner mache ich mir Sorgen um die Sicherheit von Fußgängern und Radfahrern, besonders in der dunklen Jahreszeit.",Bad Arolsen,Stadt,Hessen,45-54,male,citizen,LAND_04_IM,Bremen - Ministerium des Innern,Land,237,33,False,False,False,False,5,4,5,14,4,2,False,False,False,False
ISS_20250613033922_6896,2023-09-22 11:08:00,Wirtschaft,"Die Berufsberatung im Jobcenter hat mir als EU-Bürger nur schlecht bezahlte Aushilfsjobs angeboten, obwohl ich eine Ausbildung als Elektriker machen möchte. Andere junge Leute bekommen bessere Unterstützung bei der Berufswahl.",Malchin,Stadt,Mecklenburg-Vorpommern,18-24,male,migrant_eu,LAND_14_MW,Sachsen - Ministerium für Wirtschaft,Land,226,30,False,False,False,False,11,4,22,38,9,3,False,True,True,False
ISS_20250613034216_9024,2025-05-30 02:41:00,Gesundheit,"Die Wartezeit beim Gesundheitsamt für einen Termin zur Gesundheitsberatung beträgt mittlerweile über drei Monate. Als junge Mutter brauche ich dringend Beratung zu Impfungen für mein Baby, aber diese langen Wartezeiten sind einfach nicht akzeptabel.",Wuppertal,Stadt,Nordrhein-Westfalen,25-34,female,citizen,LAND_02_SM,Hamburg - Ministerium für Soziales,Land,249,34,False,False,False,False,2,4,30,22,5,2,False,False,False,False
ISS_20250613034240_2416,2025-04-10 00:43:00,Wirtschaft,Die Gewerbesteuer für kleine Betriebe in Holt ist viel zu hoch im Vergleich zu den Nachbargemeinden. Dadurch wandern Unternehmen ab und wir verlieren Arbeitsplätze - das schadet unserer ganzen Region.,Holt,Gemeinde,Schleswig-Holstein,35-44,male,citizen,LAND_12_MW,Brandenburg - Ministerium für Wirtschaft,Land,200,30,False,False,False,False,0,3,10,15,4,2,False,False,False,False
ISS_20250613033813_6608,2023-01-02 13:31:00,Umwelt,"Die Mülleimer am Bahnhof in Goseck quellen seit Tagen über und der Gestank ist unerträglich. Außerdem liegt überall Müll rum, weil die Leute ihren Abfall einfach daneben werfen wenn die Tonnen voll sind.",Goseck,Gemeinde,Sachsen-Anhalt,18-24,female,citizen,LAND_10_UM,Saarland - Ministerium für Umwelt,Land,203,33,True,False,True,False,13,0,2,1,1,1,False,True,False,True
ISS_20250613034130_5847,2023-05-08 09:51:00,Gesundheit,"Die Wartezeit beim Hausarzt in Wolfach beträgt mittlerweile über drei Wochen für einen normalen Termin. Für berufstätige Mütter wie mich ist es unmöglich, kurzfristig einen Arzt zu finden, wenn das Kind krank wird.",Wolfach,Stadt,Baden-Württemberg,35-44,female,citizen,LAND_01_GM,Schleswig-Holstein - Ministerium für Gesundheit,Land,214,33,False,False,False,True,9,0,8,19,5,2,False,True,True,False
ISS_20250613033743_2489,2024-10-31 20:50:00,Gesundheit,"Die Wartezeiten beim Hausarzt in Telgte sind unmöglich geworden - für einen Termin muss man drei Wochen warten, selbst wenn man krank ist. Als junger Berufstätiger kann ich nicht einfach in die Notaufnahme fahren wegen jeder Erkältung.",Telgte,Stadt,Nordrhein-Westfalen,18-24,male,citizen,LAND_07_GM,Rheinland-Pfalz - Ministerium für Gesundheit,Land,235,37,False,False,False,True,20,3,31,44,10,4,False,False,False,False
ISS_20250613033848_1055,2023-08-26 06:15:00,Umwelt,"Die Mülltrennung in unserem Wohnblock funktioniert überhaupt nicht - alle Tonnen stehen durcheinander und keiner weiß, was wohin gehört. Außerdem stinkt es total, weil der Biomüll viel zu selten abgeholt wird.",Ilsede,Gemeinde,Niedersachsen,18-24,male,migrant_non_eu,LAND_03_UM,Niedersachsen - Ministerium für Umwelt,Land,209,31,False,False,True,False,6,5,26,34,8,3,True,False,True,False
ISS_20250613033857_5493,2023-09-22 22:23:00,Bildung,Die Anmeldung meines Sohnes für die weiterführende Schule ist sehr kompliziert und die Unterlagen sind nur auf Deutsch verfügbar. Können Sie bitte Informationen auch in anderen EU-Sprachen bereitstellen oder eine Beratung anbieten?,Luckau,Stadt,Brandenburg,35-44,male,migrant_eu,LAND_01_BM,Schleswig-Holstein - Ministerium für Bildung,Land,231,32,False,True,False,False,22,4,22,38,9,3,False,False,False,False
ISS_20250613033649_4138,2024-07-19 03:19:00,Bildung,"Die Grundschule meines Sohnes hat schon wieder drei Deutschstunden diese Woche gestrichen, weil die Lehrerin krank ist. Für Kinder wie meinen, die Deutsch als Zweitsprache lernen, ist das besonders schlimm - er kommt gar nicht mehr mit.",Mirow,Stadt,Mecklenburg-Vorpommern,35-44,female,migrant_non_eu,LAND_14_BM,Sachsen - Ministerium für Bildung,Land,236,37,False,True,False,False,3,4,19,29,7,3,False,False,False,False
ISS_20250613033655_4239,2024-04-25 06:31:00,Migration,Die Bearbeitung von Asylanträgen in unserem Landkreis dauert viel zu lange. Mein Nachbar wartet schon seit über einem Jahr auf eine Entscheidung und kann deshalb nicht richtig arbeiten oder seine Familie nachholen.,Groß Kreutz (Havel),Gemeinde,Brandenburg,65+,male,citizen,LAND_12_SM,Brandenburg - Ministerium für Soziales,Land,214,32,False,False,False,False,6,3,25,17,4,2,False,False,True,False
ISS_20250613034133_6086,2023-09-04 04:57:00,Bildung,"In der Grundschule Großbundenbach fällt seit Monaten regelmäßig der Sportunterricht aus, weil die Turnhalle undicht ist und nicht saniert wird. Mein Sohn hat dadurch nur noch eine Sportstunde pro Woche statt der vorgesehenen drei Stunden.",Großbundenbach,Gemeinde,Rheinland-Pfalz,45-54,male,citizen,LAND_13_BM,Mecklenburg-Vorpommern - Ministerium für Bildung,Land,238,35,False,True,False,False,4,0,4,36,9,3,False,False,False,False
ISS_20250613033729_1315,2023-09-12 17:13:00,Bildung,"Die Schule meiner Kinder hat seit Monaten keinen Informatiklehrer mehr, obwohl das Fach im Stundenplan steht. Meine Tochter verpasst dadurch wichtige digitale Kompetenzen, die sie für ihre Zukunft braucht.",Gnoien,Stadt,Mecklenburg-Vorpommern,35-44,female,migrant_eu,LAND_14_BM,Sachsen - Ministerium für Bildung,Land,205,29,False,True,False,False,17,1,12,37,9,3,False,True,False,True
ISS_20250613033937_5818,2024-09-30 03:46:00,Umwelt,"Die Hecken entlang der Dorfstraße sind seit Monaten nicht geschnitten worden und ragen mittlerweile auf den Gehweg. Als Rentner mit Rollator muss ich auf die Fahrbahn ausweichen, was sehr gefährlich ist. Bitte um baldige Abhilfe.",Weilbach,Gemeinde,Bayern,65+,male,citizen,LAND_07_UM,Rheinland-Pfalz - Ministerium für Umwelt,Land,229,35,True,False,False,False,3,0,30,40,9,3,False,False,False,False
ISS_20250613033937_5147,2023-03-27 14:32:00,Digitalisierung,"Die Online-Terminbuchung für das Bürgerbüro funktioniert seit Wochen nicht richtig - man kann zwar einen Termin auswählen, aber bekommt keine Bestätigung. Meine 80-jährige Mutter kann sich nicht mehr persönlich anstellen und ist völlig hilflos.",Irlbach,Gemeinde,Bayern,45-54,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,244,34,False,False,False,False,14,0,27,13,3,1,False,True,False,True
ISS_20250613034053_9802,2024-07-24 07:51:00,Sicherheit,"Die Straßenbeleuchtung in der Kirchgasse ist seit Wochen defekt, wodurch der Gehweg abends völlig dunkel ist. Als älterer Bürger fühle ich mich dort sehr unsicher und habe bereits zweimal fast gestürzt.",Udenheim,Gemeinde,Rheinland-Pfalz,55-64,male,citizen,LAND_03_IM,Niedersachsen - Ministerium des Innern,Land,202,31,True,False,False,False,7,2,24,30,7,3,False,False,True,False
ISS_20250613034124_4811,2023-04-10 07:34:00,Verkehr,"Die Bushaltestelle an der Dorfstraße hat seit Monaten kein Wartehäuschen mehr und die Fahrgäste müssen bei jedem Wetter im Freien stehen. Besonders für ältere Menschen und Kinder ist das unzumutbar, bitte um schnelle Reparatur oder Ersatz.",Neuenkirchen-Vörden,Gemeinde,Niedersachsen,45-54,female,citizen,LAND_16_VM,Thüringen - Ministerium für Verkehr,Land,239,36,True,False,False,False,7,0,10,15,4,2,False,False,True,False
ISS_20250613033843_8899,2023-01-17 09:24:00,Umwelt,"Die Straßenbeleuchtung in der Lindenstraße ist seit drei Wochen komplett ausgefallen. Abends ist es dort stockdunkel und sehr gefährlich, besonders für ältere Bewohner wie mich. Bitte kümmern Sie sich schnell um die Reparatur.",Samern,Gemeinde,Niedersachsen,55-64,diverse,citizen,LAND_14_MW,Sachsen - Ministerium für Wirtschaft,Land,226,33,True,False,False,False,9,1,17,3,1,1,False,True,True,False
